cluster_id_1,cluster_id_2,cluster_size_1,cluster_size_2,blocking_rules,blocking_rule_names,blocking_hits,record_pairs_compared,record_id_1,source_system_1,source_record_id_1,record_id_2,source_system_2,source_record_id_2,email_available,email_similarity,phone_available,phone_similarity,name_available,name_similarity,address_available,address_similarity,postcode_available,postcode_similarity,date_of_birth_available,date_of_birth_similarity,weighted_similarity_score,evidence_coverage,strong_identifiers,supporting_features,corroborating_features,supporting_feature_count,corroborating_feature_count,static_conflict,preliminary_decision,preliminary_reason,final_decision,final_reason,merge_performed,probabilistic_cluster_id_1,probabilistic_cluster_id_2
DCL009588,DCL010714,1,1,B04,Email domain and local-part prefix,1,1,STG021885,MARKETING,MKT000583,STG077545,SUPPORT,SUP004243,True,0.7907,False,0.0,True,0.6364,False,0.0,False,0.0,False,0.0,0.729,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009380,PCL002141
DCL009593,DCL009979,1,3,B04,Email domain and local-part prefix,1,3,STG021928,MARKETING,MKT000626,STG077571,SUPPORT,SUP004269,True,0.7692,False,0.0,True,0.6,False,0.0,False,0.0,False,0.0,0.7015,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009385,PCL007251
DCL009595,DCL010412,1,2,B04,Email domain and local-part prefix,1,2,STG021951,MARKETING,MKT000649,STG074676,SUPPORT,SUP001374,True,0.8077,False,0.0,True,0.6207,False,0.0,False,0.0,False,0.0,0.7329,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL003853,PCL010073
DCL009597,DCL010550,3,1,B04,Email domain and local-part prefix,1,3,STG023447,MARKETING,MKT002145,STG074138,SUPPORT,SUP000836,True,0.7907,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.7907,0.3,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009388,PCL008008
DCL009598,DCL009643,1,1,B04,Email domain and local-part prefix,1,1,STG021961,MARKETING,MKT000659,STG022407,MARKETING,MKT001105,True,0.9091,False,0.0,True,0.8182,False,0.0,True,0.2222,False,0.0,0.7643,0.6,email,email | name,name,2,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009389,PCL001381
DCL009598,DCL010301,1,1,B04,Email domain and local-part prefix,1,1,STG021961,MARKETING,MKT000659,STG030595,MARKETING,MKT009293,True,0.9091,False,0.0,True,0.7619,False,0.0,True,0.1667,False,0.0,0.7363,0.6,email,email | name,name,2,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009389,PCL001381
DCL009599,DCL010489,1,3,B04,Email domain and local-part prefix,1,3,STG021963,MARKETING,MKT000661,STG078295,SUPPORT,SUP004993,True,0.76,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.76,0.3,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009390,PCL004449
DCL009603,DCL010525,1,1,B04,Email domain and local-part prefix,1,1,STG021984,MARKETING,MKT000682,STG073635,SUPPORT,SUP000333,True,0.7907,False,0.0,True,0.6316,False,0.0,False,0.0,False,0.0,0.7271,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009394,PCL002901
DCL009609,DCL010696,3,2,B04,Email domain and local-part prefix,1,6,STG025047,MARKETING,MKT003745,STG077970,SUPPORT,SUP004668,True,0.8333,False,0.0,True,0.6364,False,0.0,False,0.0,False,0.0,0.7545,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009399,PCL010246
DCL009625,DCL009870,2,3,B04,Email domain and local-part prefix,1,6,STG024605,MARKETING,MKT003303,STG075561,SUPPORT,SUP002259,True,0.8,False,0.0,True,0.6667,False,0.0,False,0.0,False,0.0,0.7467,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009414,PCL009610
DCL009626,DCL010064,1,1,B04,Email domain and local-part prefix,1,1,STG022197,MARKETING,MKT000895,STG027432,MARKETING,MKT006130,True,0.8163,False,0.0,False,0.0,False,0.0,True,0.6667,False,0.0,0.7789,0.4,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL004451,PCL009771
DCL009632,DCL009797,2,1,B04,Email domain and local-part prefix,1,2,STG076035,SUPPORT,SUP002733,STG024267,MARKETING,MKT002965,True,0.8085,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.8085,0.3,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009419,PCL009554
DCL009633,DCL010494,2,3,B04,Email domain and local-part prefix,1,6,STG023366,MARKETING,MKT002064,STG078203,SUPPORT,SUP004901,True,0.8085,False,0.0,True,0.64,False,0.0,False,0.0,False,0.0,0.7411,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009420,PCL003512
DCL009636,DCL010533,1,1,B04,Email domain and local-part prefix,1,1,STG022321,MARKETING,MKT001019,STG073775,SUPPORT,SUP000473,True,0.8261,False,0.0,True,0.5714,False,0.0,False,0.0,False,0.0,0.7242,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL008282,PCL002293
DCL009645,DCL010004,1,2,B04,Email domain and local-part prefix,1,2,STG022428,MARKETING,MKT001126,STG075493,SUPPORT,SUP002191,True,1.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1.0,0.3,email,email,,1,0,False,review,Automatic score reached but evidence coverage is low,review,Automatic score reached but evidence coverage is low,False,PCL009429,PCL009721
DCL009647,DCL009993,2,1,B04,Email domain and local-part prefix,1,2,STG078049,SUPPORT,SUP004747,STG026662,MARKETING,MKT005360,True,0.8182,False,0.0,True,0.5556,False,0.0,False,0.0,False,0.0,0.7131,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009431,PCL009713
DCL009660,DCL010234,2,2,B04,Email domain and local-part prefix,1,4,STG029051,MARKETING,MKT007749,STG075605,SUPPORT,SUP002303,True,0.7843,False,0.0,True,0.6207,False,0.0,False,0.0,False,0.0,0.7189,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009442,PCL009925
DCL009660,DCL010238,2,2,B04,Email domain and local-part prefix,1,4,STG029051,MARKETING,MKT007749,STG076581,SUPPORT,SUP003279,True,0.84,False,0.0,True,0.7143,False,0.0,False,0.0,False,0.0,0.7897,0.5,,email,email | name,1,2,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009442,PCL009929
DCL009660,DCL010658,2,2,B04,Email domain and local-part prefix,1,4,STG029051,MARKETING,MKT007749,STG076297,SUPPORT,SUP002995,True,0.8085,False,0.0,True,0.6923,False,0.0,False,0.0,False,0.0,0.762,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009442,PCL002346
DCL009664,DCL010736,1,1,B04,Email domain and local-part prefix,1,1,STG022627,MARKETING,MKT001325,STG077954,SUPPORT,SUP004652,True,0.7826,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.7826,0.3,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009444,PCL003239
DCL009671,DCL010727,2,1,B04,Email domain and local-part prefix,1,2,STG077351,SUPPORT,SUP004049,STG077838,SUPPORT,SUP004536,True,0.8718,False,0.0,True,0.6667,False,0.0,False,0.0,False,0.0,0.7897,0.5,email,email,,1,0,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009450,PCL000698
DCL009674,DCL010457,3,1,B04,Email domain and local-part prefix,1,3,STG074284,SUPPORT,SUP000982,STG032713,MARKETING,MKT011411,True,0.7826,False,0.0,True,0.5833,False,0.0,False,0.0,False,0.0,0.7029,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009452,PCL010111
DCL009679,DCL009731,2,1,B04,Email domain and local-part prefix,1,2,STG030381,MARKETING,MKT009079,STG023353,MARKETING,MKT002051,True,0.9231,False,0.0,True,0.8889,False,0.0,True,0.25,False,0.0,0.7995,0.6,email,email | name,name,2,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL001694,PCL009499
DCL009682,DCL010608,1,1,B04,Email domain and local-part prefix,1,1,STG022822,MARKETING,MKT001520,STG075233,SUPPORT,SUP001931,True,0.766,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.766,0.3,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009457,PCL001499
DCL009688,DCL010636,2,1,B04,Email domain and local-part prefix,1,2,STG030387,MARKETING,MKT009085,STG075824,SUPPORT,SUP002522,True,0.8293,False,0.0,True,0.7,False,0.0,False,0.0,False,0.0,0.7776,0.5,,email,email | name,1,2,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009462,PCL000262
DCL009689,DCL009721,2,2,B04,Email domain and local-part prefix,1,4,STG073353,SUPPORT,SUP000051,STG025582,MARKETING,MKT004280,True,0.8163,False,0.0,True,0.6087,False,0.0,False,0.0,False,0.0,0.7333,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009463,PCL009491
DCL009693,DCL009734,2,2,B04,Email domain and local-part prefix,1,4,STG029974,MARKETING,MKT008672,STG024660,MARKETING,MKT003358,True,0.875,False,0.0,True,0.7692,False,0.0,True,0.1667,False,0.0,0.7217,0.6,email,email | name,name,2,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL004367,PCL009502
DCL009694,DCL009726,1,3,B04,Email domain and local-part prefix,1,3,STG022937,MARKETING,MKT001635,STG074145,SUPPORT,SUP000843,True,0.766,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.766,0.3,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009467,PCL004625
DCL009694,DCL010610,1,1,B04,Email domain and local-part prefix,1,1,STG022937,MARKETING,MKT001635,STG075298,SUPPORT,SUP001996,True,0.7083,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.7083,0.3,,,email,0,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009467,PCL010207
DCL009695,DCL010586,1,1,B04,Email domain and local-part prefix,1,1,STG022940,MARKETING,MKT001638,STG074745,SUPPORT,SUP001443,True,0.8205,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.8205,0.3,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009468,PCL010195
DCL009698,DCL010475,1,1,B04,Email domain and local-part prefix,1,1,STG022973,MARKETING,MKT001671,STG032945,MARKETING,MKT011643,True,0.8571,False,0.0,True,0.6957,False,0.0,True,0.4,False,0.0,0.7271,0.6,email,email,,1,0,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009471,PCL010127
DCL009700,DCL010634,1,1,B04,Email domain and local-part prefix,1,1,STG023000,MARKETING,MKT001698,STG075799,SUPPORT,SUP002497,True,0.766,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.766,0.3,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009473,PCL003143
DCL009712,DCL010340,1,1,B04,Email domain and local-part prefix,1,1,STG023118,MARKETING,MKT001816,STG031046,MARKETING,MKT009744,True,0.8511,False,0.0,False,0.0,False,0.0,True,0.5,False,0.0,0.7633,0.4,email,email,,1,0,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009483,PCL000813
DCL009717,DCL010639,1,1,B04,Email domain and local-part prefix,1,1,STG023146,MARKETING,MKT001844,STG075867,SUPPORT,SUP002565,True,0.7407,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.7407,0.3,,,email,0,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009488,PCL007244
DCL009726,DCL010610,3,1,B04,Email domain and local-part prefix,1,3,STG024067,MARKETING,MKT002765,STG075298,SUPPORT,SUP001996,True,0.8163,False,0.0,True,0.6667,False,0.0,False,0.0,False,0.0,0.7565,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL004625,PCL010207
DCL009731,DCL009809,1,1,B04,Email domain and local-part prefix,1,1,STG023353,MARKETING,MKT002051,STG024482,MARKETING,MKT003180,True,0.8,False,0.0,True,0.5833,False,0.0,True,0.6667,False,0.0,0.7056,0.6,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009499,PCL002803
DCL009733,DCL010591,1,1,B04,Email domain and local-part prefix,1,1,STG023393,MARKETING,MKT002091,STG074857,SUPPORT,SUP001555,True,0.8205,False,0.0,True,0.5556,False,0.0,False,0.0,False,0.0,0.7145,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009501,PCL006366
DCL009738,DCL009894,4,1,B04,Email domain and local-part prefix,1,4,STG075523,SUPPORT,SUP002221,STG025477,MARKETING,MKT004175,True,0.8571,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.8571,0.3,email,email,,1,0,False,review,Automatic score reached but evidence coverage is low,review,Automatic score reached but evidence coverage is low,False,PCL009506,PCL009632
DCL009747,DCL010263,1,1,B04,Email domain and local-part prefix,1,1,STG023606,MARKETING,MKT002304,STG030101,MARKETING,MKT008799,True,0.8214,False,0.0,True,0.6667,False,0.0,True,0.4615,False,0.0,0.7099,0.6,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL003085,PCL009950
DCL009748,DCL009783,4,1,B04,Email domain and local-part prefix,1,4,STG077031,SUPPORT,SUP003729,STG024012,MARKETING,MKT002710,True,0.8636,False,0.0,True,0.6667,False,0.0,False,0.0,False,0.0,0.7848,0.5,email,email,,1,0,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL006108,PCL009542
DCL009748,DCL009820,4,1,B04,Email domain and local-part prefix,1,4,STG077031,SUPPORT,SUP003729,STG024565,MARKETING,MKT003263,True,0.8636,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.8636,0.3,email,email,,1,0,False,review,Automatic score reached but evidence coverage is low,review,Automatic score reached but evidence coverage is low,False,PCL006108,PCL009573
DCL009756,DCL010558,1,1,B04,Email domain and local-part prefix,1,1,STG023713,MARKETING,MKT002411,STG074260,SUPPORT,SUP000958,True,0.8136,False,0.0,True,0.7027,False,0.0,False,0.0,False,0.0,0.7692,0.5,,email,email | name,1,2,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL004202,PCL010178
DCL009757,DCL010516,1,1,B04,Email domain and local-part prefix,1,1,STG023721,MARKETING,MKT002419,STG073456,SUPPORT,SUP000154,True,0.8293,False,0.0,True,0.5556,False,0.0,False,0.0,False,0.0,0.7198,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL001142,PCL002958
DCL009761,DCL010492,1,1,B04,Email domain and local-part prefix,1,1,STG023753,MARKETING,MKT002451,STG033136,MARKETING,MKT011834,True,0.8293,False,0.0,False,0.0,False,0.0,True,0.3333,False,0.0,0.7053,0.4,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009523,PCL010140
DCL009761,DCL010621,1,1,B04,Email domain and local-part prefix,1,1,STG023753,MARKETING,MKT002451,STG075543,SUPPORT,SUP002241,True,0.8095,False,0.0,True,0.5714,False,0.0,False,0.0,False,0.0,0.7143,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009523,PCL001041
DCL009765,DCL010413,2,1,B04,Email domain and local-part prefix,1,2,STG024072,MARKETING,MKT002770,STG032174,MARKETING,MKT010872,True,0.875,False,0.0,True,0.72,False,0.0,True,0.2,False,0.0,0.7108,0.6,email,email,name,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009526,PCL006904
DCL009780,DCL010402,1,4,B04,Email domain and local-part prefix,1,4,STG023951,MARKETING,MKT002649,STG077904,SUPPORT,SUP004602,True,0.75,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.75,0.3,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009540,PCL007828
DCL009781,DCL009915,1,1,B04,Email domain and local-part prefix,1,1,STG023956,MARKETING,MKT002654,STG025777,MARKETING,MKT004475,True,0.8571,False,0.0,False,0.0,False,0.0,True,0.3333,False,0.0,0.7262,0.4,email,email,,1,0,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL009541,PCL009651
